ward_id,ward_name,ward_name_en,type,district_id_id,province_id_id
22867,Xã Nhơn Hải,Nhon Hai,commune,586,58
21919,Xã Nhơn Hạnh,Nhon Hanh,commune,549,52
21922,Xã Nhơn Hậu,Nhon Hau,commune,549,52
21943,Phường Nhơn Hoà,Nhon Hoa,ward,549,52
23942,Thị Trấn Nhơn Hoà,Nhon Hoa,town,639,64
27844,Xã Nhơn Hoà,Nhon Hoa,commune,799,80
27835,Xã Nhơn Hòa Lập,Nhon Hoa Lap,commune,799,80
30349,Xã Nhơn Hội,Nhon Hoi,commune,886,89
21601,Xã Nhơn Hội,Nhon Hoi,commune,540,52
21934,Phường Nhơn Hưng,Nhon Hung,ward,549,52
30511,Phường Nhơn Hưng,Nhon Hung,ward,890,89
21937,Xã Nhơn Khánh,Nhon Khanh,commune,549,52
21940,Xã Nhơn Lộc,Nhon Loc,commune,549,52
21598,Xã Nhơn Lý,Nhon Ly,commune,540,52
25855,Xã Phú An,Phu An,commune,721,74
16882,Xã Nhôn Mai,Nhon Mai,commune,418,40
21913,Xã Nhơn Mỹ,Nhon My,commune,549,52
30658,Xã Nhơn Mỹ,Nhon My,commune,893,89
31552,Xã Nhơn Mỹ,Nhon My,commune,943,94
31315,Xã Nhơn Nghĩa,Nhon Nghia,commune,926,92
31357,Xã Nhơn Nghĩa A,Nhon Nghia A,commune,932,93
27859,Xã Nhơn Ninh,Nhon Ninh,commune,799,80
21925,Xã Nhơn Phong,Nhon Phong,commune,549,52
21553,Phường Nhơn Phú,Nhon Phu,ward,540,52
29632,Xã Nhơn Phú,Nhon Phu,commune,858,86
21931,Xã Nhơn Phúc,Nhon Phuc,commune,549,52
22831,Xã Nhơn Sơn,Nhon Son,commune,585,58
21946,Xã Nhơn Tân,Nhon Tan,commune,549,52
21916,Phường Nhơn Thành,Nhon Thanh,ward,549,52
28795,Xã Nhơn Thạnh,Nhon Thanh,commune,829,83
27706,Xã Nhơn Thạnh Trung,Nhon Thanh Trung,commune,794,80
21949,Xã Nhơn Thọ,Nhon Tho,commune,549,52
27652,Xã Nhơn Đức,Nhon Duc,commune,786,79
2122,Xã Như Cố,Nhu Co,commune,65,6
2527,Xã Nhữ Hán,Nhu Han,commune,75,8
14650,Xã Như Hòa,Nhu Hoa,commune,376,37
2530,Xã Nhữ Khê,Nhu Khe,commune,75,8
11986,Thị Trấn Như Quỳnh,Nhu Quynh,town,325,33
8827,Xã Như Thụy,Nhu Thuy,commune,253,26
28936,Xã Nhuận Phú Tân,Nhuan Phu Tan,commune,838,83
4954,Xã Nhuận Trạch,Nhuan Trach,commune,152,17
27511,Xã Nhuận Đức,Nhuan Duc,commune,783,79
12277,Xã Nhuế Dương,Nhue Duong,commune,330,33
28033,Xã Nhựt Chánh,Nhut Chanh,commune,803,80
28105,Xã Nhựt Ninh,Nhut Ninh,commune,805,80
11398,Phường Niệm Nghĩa,Niem Nghia,ward,305,31
817,Xã Niêm Sơn,Niem Son,commune,27,2
815,Xã Niêm Tòng,Niem Tong,commune,27,2
14557,Xã Ninh An,Ninh An,commune,374,37
22540,Xã Ninh An,Ninh An,commune,572,56
22576,Xã Ninh Bình,Ninh Binh,commune,572,56
14077,Thị Trấn Ninh Cường,Ninh Cuong,town,363,36
8179,Xã Ninh Dân,Ninh Dan,commune,232,25
22561,Phường Ninh Diêm,Ninh Diem,ward,572,56
6715,Phường Ninh Dương,Ninh Duong,ward,194,22
24985,Xã Ninh Gia,Ninh Gia,commune,678,68
22591,Phường Ninh Giang,Ninh Giang,ward,572,56
14530,Xã Ninh Giang,Ninh Giang,commune,374,37
11155,Thị Trấn Ninh Giang,Ninh Giang,town,299,30
22594,Phường Ninh Hà,Ninh Ha,ward,572,56
22543,Phường Ninh Hải,Ninh Hai,ward,572,56
11200,Xã Ninh Hải,Ninh Hai,commune,299,30
14548,Xã Ninh Hải,Ninh Hai,commune,374,37
16606,Phường Ninh Hải,Ninh Hai,ward,407,38
22528,Phường Ninh Hiệp,Ninh Hiep,ward,572,56
535,Xã Ninh Hiệp,Ninh Hiep,commune,18,1
14542,Xã Ninh Hòa,Ninh Hoa,commune,374,37
31852,Xã Ninh Hòa,Ninh Hoa,commune,956,95
22597,Xã Ninh Hưng,Ninh Hung,commune,572,56
22603,Xã Ninh Ích,Ninh Ich,commune,572,56
14536,Xã Ninh Khang,Ninh Khang,commune,374,37
15385,Xã Ninh Khang,Ninh Khang,commune,393,38
14344,Phường Ninh Khánh,Ninh Khanh,ward,369,37
2614,Xã Ninh Lai,Ninh Lai,commune,76,8
24997,Xã Ninh Loan,Ninh Loan,commune,678,68
22600,Xã Ninh Lộc,Ninh Loc,commune,572,56
14539,Xã Ninh Mỹ,Ninh My,commune,374,37
14347,Xã Ninh Nhất,Ninh Nhat,commune,369,37
14359,Phường Ninh Phong,Ninh Phong,ward,369,37
22582,Xã Ninh Phú,Ninh Phu,commune,572,56
14353,Xã Ninh Phúc,Ninh Phuc,commune,369,37
22573,Xã Ninh Phụng,Ninh Phung,commune,572,56
22579,Xã Ninh Phước,Ninh Phuoc,commune,572,56
20668,Xã Ninh Phước,Ninh Phuoc,commune,519,49
22588,Xã Ninh Quang,Ninh Quang,commune,572,56
31846,Xã Ninh Quới,Ninh Quoi,commune,956,95
31849,Xã Ninh Quới A,Ninh Quoi A,commune,956,95
22552,Xã Ninh Sim,Ninh Sim,commune,572,56
10186,Xã Ninh Sở,Ninh So,commune,279,1
7798,Xã Ninh Sơn,Ninh Son,commune,222,24
14356,Phường Ninh Sơn,Ninh Son,ward,369,37
22531,Xã Ninh Sơn,Ninh Son,commune,572,56
25480,Phường Ninh Sơn,Ninh Son,ward,703,72
22585,Xã Ninh Tân,Ninh Tan,commune,572,56
22534,Xã Ninh Tây,Ninh Tay,commune,572,56
22558,Xã Ninh Thân,Ninh Than,commune,572,56
14551,Xã Ninh Thắng,Ninh Thang,commune,374,37
25483,Phường Ninh Thạnh,Ninh Thanh,ward,703,72
31864,Xã Ninh Thạnh Lợi,Ninh Thanh Loi,commune,956,95
31863,Xã Ninh Thạnh Lợi A,Ninh Thanh Loi A,commune,956,95
22546,Xã Ninh Thọ,Ninh Tho,commune,572,56
29323,Xã Ninh Thới,Ninh Thoi,commune,845,84
22537,Xã Ninh Thượng,Ninh Thuong,commune,572,56
22567,Phường Ninh Thủy,Ninh Thuy,ward,572,56
14350,Xã Ninh Tiến,Ninh Tien,commune,369,37
22549,Xã Ninh Trung,Ninh Trung,commune,572,56
22606,Xã Ninh Vân,Ninh Van,commune,572,56
14554,Xã Ninh Vân,Ninh Van,commune,374,37
9184,Phường Ninh Xá,Ninh Xa,ward,256,27
9445,Phường Ninh Xá,Ninh Xa,ward,262,27
14545,Xã Ninh Xuân,Ninh Xuan,commune,374,37
22555,Xã Ninh Xuân,Ninh Xuan,commune,572,56
22570,Phường Ninh Đa,Ninh Da,ward,572,56
25624,Xã Ninh Điền,Ninh Dien,commune,708,72
22564,Xã Ninh Đông,Ninh Dong,commune,572,56
9328,Xã Nội Duệ,Noi Due,commune,260,27
7708,Xã Nội Hoàng,Noi Hoang,commune,221,24
1411,Xã Nội Thôn,Noi Thon,commune,45,4
16279,Thị Trấn Nông Cống,Nong Cong,town,404,38
2107,Xã Nông Hạ,Nong Ha,commune,65,6
1852,Xã Nông Thượng,Nong Thuong,commune,58,6
2212,Phường Nông Tiến,Nong Tien,ward,70,8
7894,Phường Nông Trang,Nong Trang,ward,227,25
15766,Xã Nông Trường,Nong Truong,commune,397,38
916,Thị Trấn Nông Trường Việt Lâm,Nong Truong Viet Lam,town,30,2
3371,Xã Nong U,Nong U,commune,101,11
3124,Phường Noong Bua,Noong Bua,ward,94,11
3532,Xã Noong Hẻo,Noong Heo,commune,108,12
3352,Xã Noọng Hẹt,Noong Het,commune,100,11
3754,Xã Noong Lay,Noong Lay,commune,119,14
3349,Xã Noong Luống,Noong Luong,commune,100,11
19246,Thị Trấn Nt Lệ Ninh,Nt Le Ninh,town,457,44
4621,Thị Trấn Nt Liên Sơn,Nt Lien Son,town,140,15
3982,Thị Trấn Nt Mộc Châu,Nt Moc Chau,town,123,14
6616,Thị Trấn Nt Thái Bình,Nt Thai Binh,town,189,20
4627,Thị Trấn Nt Trần Phú,Nt Tran Phu,town,140,15
19114,Thị Trấn Nt Việt Trung,Nt Viet Trung,town,455,44
15718,Thị Trấn Nưa,Nua,town,397,38
3358,Xã Núa Ngam,Nua Ngam,commune,100,11
30325,Phường Núi Sam,Nui Sam,ward,884,89
30682,Thị Trấn Núi Sập,Nui Sap,town,894,89
20965,Thị Trấn Núi Thành,Nui Thanh,town,517,49
30574,Xã Núi Tô,Nui To,commune,891,89
26128,Xã Núi Tượng,Nui Tuong,commune,734,75
30508,Phường Núi Voi,Nui Voi,ward,890,89
11470,Thị Trấn Núi Đèo,Nui Deo,town,311,31
11680,Thị Trấn Núi Đối,Nui Doi,town,314,31
3415,Xã Nùng Nàng,Nung Nang,commune,106,12
1654,Thị Trấn Nước Hai,Nuoc Hai,town,51,4
5086,Xã Nuông Dăm,Nuong Dam,commune,153,17
190,Phường Ô Chợ Dừa,O Cho Dua,ward,6,1
30586,Xã Ô Lâm,O Lam,commune,891,89
30475,Xã Ô Long Vỹ,O Long Vy,commune,889,89
3003,Phường Ô Quý Hồ,O Quy Ho,ward,88,10
30688,Thị Trấn Óc Eo,Oc Eo,town,894,89
5626,Xã Ôn Lương,On Luong,commune,168,19
12220,Xã Ông Đình,Ong Dinh,commune,330,33
20467,Thị Trấn P Rao,P Rao,town,505,49
2737,Xã Pa Cheo,Pa Cheo,commune,82,10
5209,Xã Pà Cò,Pa Co,commune,156,17
3193,Xã Pa Ham,Pa Ham,commune,97,11
4606,Xã Pá Hu,Pa Hu,commune,139,15
3527,Xã Pa Khoá,Pa Khoa,commune,108,12
3326,Xã Pá Khoang,Pa Khoang,commune,94,11
4591,Xã Pá Lau,Pa Lau,commune,139,15
3802,Xã Pá Lông,Pa Long,commune,119,14
3697,Xã Pá Ma Pha Khinh,Pa Ma Pha Khinh,commune,118,14
3159,Xã Pá Mỳ,Pa My,commune,96,11
3165,Xã Pa Tần,Pa Tan,commune,103,11
3493,Xã Pa Tần,Pa Tan,commune,108,12
3340,Xã Pa Thơm,Pa Thom,commune,100,11
3442,Xã Pa Ủ,Pa U,commune,107,12
3559,Xã Pa Vây Sử,Pa Vay Su,commune,109,12
1120,Xã Pà Vầy Sủ,Pa Vay Su,commune,33,2
3448,Xã Pa Vệ Sử,Pa Ve Su,commune,107,12
781,Xã Pả Vi,Pa Vi,commune,27,2
1290,Thị Trấn Pác Miầu,Pac Miau,town,42,4
3871,Xã Pắc Ngà,Pac Nga,commune,121,14
3616,Xã Pắc Ta,Pac Ta,commune,111,12
775,Xã Pải Lủng,Pai Lung,commune,27,2
10546,Phường Phả Lại,Pha Lai,ward,290,30
11548,Xã Phả Lễ,Pha Le,commune,311,31
2752,Xã Pha Long,Pha Long,commune,83,10
3628,Xã Pha Mu,Pha Mu,commune,110,12
16843,Xã Phà Đánh,Pha Danh,commune,417,40
11245,Xã Phạm Kha,Pham Kha,commune,300,30
10522,Phường Phạm Ngũ Lão,Pham Ngu Lao,ward,288,30
12292,Xã Phạm Ngũ Lão,Pham Ngu Lao,commune,331,33
26749,Phường Phạm Ngũ Lão,Pham Ngu Lao,ward,760,79
10693,Phường Phạm Thái,Pham Thai,ward,292,30
11053,Xã Phạm Trấn,Pham Tran,commune,297,30
27514,Xã Phạm Văn Cội,Pham Van Coi,commune,783,79
27598,Xã Phạm Văn Hai,Pham Van Hai,commune,785,79
247,Phường Phạm Đình Hổ,Pham Dinh Ho,ward,7,1
25558,Xã Phan,Phan,commune,707,72
11323,Phường Phan Bội Châu,Phan Boi Chau,ward,303,31
85,Phường Phan Chu Trinh,Phan Chu Trinh,ward,2,1
22975,Xã Phan Dũng,Phan Dung,commune,595,60
23044,Xã Phan Hiệp,Phan Hiep,commune,596,60
23035,Xã Phan Hòa,Phan Hoa,commune,596,60
23011,Xã Phan Lâm,Phan Lam,commune,596,60
5644,Xã Phấn Mễ,Phan Me,commune,168,19
22972,Thị Trấn Phan Rí Cửa,Phan Ri Cua,town,595,60
23050,Xã Phan Rí Thành,Phan Ri Thanh,commune,596,60
12397,Xã Phan Sào Nam,Phan Sao Nam,commune,333,33
3006,Phường Phan Si Păng,Phan Si Pang,ward,88,10
23008,Xã Phan Sơn,Phan Son,commune,596,60
23038,Xã Phan Thanh,Phan Thanh,commune,596,60
4366,Xã Phan Thanh,Phan Thanh,commune,135,15
1345,Xã Phan Thanh,Phan Thanh,commune,43,4
1768,Xã Phan Thanh,Phan Thanh,commune,52,4
2200,Phường Phan Thiết,Phan Thiet,ward,70,8
23026,Xã Phan Tiến,Phan Tien,commune,596,60
23017,Xã Phan Điền,Phan Dien,commune,596,60
5449,Phường Phan Đình Phùng,Phan Dinh Phung,ward,164,19
12106,Phường Phan Đình Phùng,Phan Dinh Phung,ward,328,33
13660,Phường Phan Đình Phùng,Phan Dinh Phung,ward,356,36
3505,Xã Phăng Sô Lin,Phang So Lin,commune,108,12
30775,Phường Pháo Đài,Phao Dai,ward,900,91
14620,Thị Trấn Phát Diệm,Phat Diem,town,376,37
9349,Xã Phật Tích,Phat Tich,commune,260,27
1579,Xã Phi Hải,Phi Hai,commune,49,4
24886,Xã Phi Liêng,Phi Lieng,commune,674,68
3208,Xã Phì Nhừ,Phi Nhu,commune,101,11
30763,Xã Phi Thông,Phi Thong,commune,899,91
24883,Xã Phi Tô,Phi To,commune,676,68
7582,Xã Phì Điền,Phi Dien,commune,219,24
3859,Xã Phiêng Ban,Phieng Ban,commune,121,14
4144,Xã Phiêng Cằm,Phieng Cam,commune,125,14
3892,Xã Phiêng Côn,Phieng Con,commune,121,14
4099,Xã Phiêng Khoài,Phieng Khoai,commune,124,14
4033,Xã Phiêng Luông,Phieng Luong,commune,123,14
1018,Xã Phiêng Luông,Phieng Luong,commune,31,2
4159,Xã Phiêng Pằn,Phieng Pan,commune,125,14
3198,Xã Phìn Hồ,Phin Ho,commune,103,11
3496,Xã Phìn Hồ,Phin Ho,commune,108,12
2743,Xã Phìn Ngan,Phin Ngan,commune,82,10
3382,Xã Phình Giàng,Phinh Giang,commune,101,11
4597,Xã Phình Hồ,Phinh Ho,commune,139,15
3259,Xã Phình Sáng,Phinh Sang,commune,99,11
21442,Xã Phổ An,Pho An,commune,534,51
712,Thị Trấn Phó Bảng,Pho Bang,town,26,2
745,Xã Phố Cáo,Pho Cao,commune,26,2
18133,Thị Trấn Phố Châu,Pho Chau,town,439,42
21481,Xã Phổ Châu,Pho Chau,commune,534,51
5521,Phường Phố Cò,Pho Co,ward,165,19
21472,Xã Phổ Cường,Pho Cuong,commune,534,51
21469,Phường Phổ Hòa,Pho Hoa,ward,534,51
262,Phường Phố Huế,Pho Hue,ward,7,1
21475,Xã Phổ Khánh,Pho Khanh,commune,534,51
727,Xã Phố Là,Pho La,commune,26,2
2905,Thị Trấn Phố Lu,Pho Lu,town,86,10
21463,Phường Phổ Minh,Pho Minh,ward,534,51
9247,Phường Phố Mới,Pho Moi,ward,259,27
21457,Xã Phổ Nhơn,Pho Nhon,commune,534,51
21460,Phường Phổ Ninh,Pho Ninh,ward,534,51
21445,Xã Phổ Phong,Pho Phong,commune,534,51
21454,Phường Phổ Quang,Pho Quang,ward,534,51
2947,Thị Trấn Phố Ràng,Pho Rang,town,87,10
21478,Phường Phổ Thạnh,Pho Thanh,ward,534,51
21448,Xã Phổ Thuận,Pho Thuan,commune,534,51
21451,Phường Phổ Văn,Pho Van,ward,534,51
21466,Phường Phổ Vinh,Pho Vinh,ward,534,51
7288,Thị Trấn Phồn Xương,Phon Xuong,town,215,24
19858,Xã Phong An,Phong An,commune,476,46
19507,Xã Phong Bình,Phong Binh,commune,466,45
19831,Xã Phong Bình,Phong Binh,commune,476,46
12733,Xã Phong Châu,Phong Chau,commune,340,34
1507,Xã Phong Châu,Phong Chau,commune,47,4
7945,Phường Phong Châu,Phong Chau,ward,228,25
8230,Thị Trấn Phong Châu,Phong Chau,town,233,25
19837,Xã Phong Chương,Phong Chuong,commune,476,46
7183,Phường Phong Cốc,Phong Coc,ward,206,22
6871,Xã Phong Dụ,Phong Du,commune,199,22
4402,Xã Phong Dụ Hạ,Phong Du Ha,commune,136,15
4423,Xã Phong Dụ Thượng,Phong Du Thuong,commune,136,15
7174,Phường Phong Hải,Phong Hai,ward,206,22
19840,Xã Phong Hải,Phong Hai,commune,476,46
19852,Xã Phong Hiền,Phong Hien,commune,476,46
19846,Xã Phong Hòa,Phong Hoa,commune,476,46
18991,Xã Phong Hóa,Phong Hoa,commune,453,44
30241,Xã Phong Hòa,Phong Hoa,commune,876,87
9244,Phường Phong Khê,Phong Khe,ward,256,27
32125,Xã Phong Lạc,Phong Lac,commune,968,96
3724,Xã Phổng Lái,Phong Lai,commune,119,14
3748,Xã Phổng Lăng,Phong Lang,commune,119,14
3745,Xã Phổng Lập,Phong Lap,commune,119,14
16042,Xã Phong Lộc,Phong Loc,commune,400,38
7534,Xã Phong Minh,Phong Minh,commune,219,24
19855,Xã Phong Mỹ,Phong My,commune,476,46
30088,Xã Phong Mỹ,Phong My,commune,873,87
31537,Xã Phong Nẫm,Phong Nam,commune,943,94
28987,Xã Phong Nẫm,Phong Nam,commune,834,83
22960,Xã Phong Nẫm,Phong Nam,commune,593,60
1483,Xã Phong Nậm,Phong Nam,commune,47,4
19165,Thị Trấn Phong Nha,Phong Nha,town,455,44
2920,Xã Phong Niên,Phong Nien,commune,86,10
5158,Xã Phong Phú,Phong Phu,commune,155,17
22978,Xã Phong Phú,Phong Phu,commune,595,60
29326,Xã Phong Phú,Phong Phu,commune,845,84
27622,Xã Phong Phú,Phong Phu,commune,785,79
934,Xã Phong Quang,Phong Quang,commune,30,2
19864,Xã Phong Sơn,Phong Son,commune,476,46
15127,Thị Trấn Phong Sơn,Phong Son,town,390,38
31954,Xã Phong Tân,Phong Tan,commune,959,95
31960,Xã Phong Thạnh,Phong Thanh,commune,959,95
29329,Xã Phong Thạnh,Phong Thanh,commune,845,84
31963,Xã Phong Thạnh A,Phong Thanh A,commune,959,95
31966,Xã Phong Thạnh Tây,Phong Thanh Tay,commune,959,95
31885,Xã Phong Thạnh Tây A,Phong Thanh Tay A,commune,957,95
31888,Xã Phong Thạnh Tây B,Phong Thanh Tay B,commune,957,95
31948,Xã Phong Thạnh Đông,Phong Thanh Dong,commune,959,95
17728,Xã Phong Thịnh,Phong Thinh,commune,428,40
3549,Thị Trấn Phong Thổ,Phong Tho,town,109,12
19849,Xã Phong Thu,Phong Thu,commune,476,46
19267,Xã Phong Thủy,Phong Thuy,commune,457,44
7537,Xã Phong Vân,Phong Van,commune,219,24
9640,Xã Phong Vân,Phong Van,commune,271,1
19861,Xã Phong Xuân,Phong Xuan,commune,476,46
19819,Thị Trấn Phong Điền,Phong Dien,town,476,46
32124,Xã Phong Điền,Phong Dien,commune,968,96
31299,Thị Trấn Phong Điền,Phong Dien,town,926,92
31074,Xã Phong Đông,Phong Dong,commune,910,91
30436,Xã Phú An,Phu An,commune,888,89
24007,Xã Phú An,Phu An,commune,634,64
26125,Xã Phú An,Phu An,commune,734,75
19912,Xã Phú An,Phu An,commune,478,46
28825,Xã Phú An Hòa,Phu An Hoa,commune,831,83
19960,Phường Phú Bài,Phu Bai,ward,479,46
30445,Xã Phú Bình,Phu Binh,commune,888,89
26158,Xã Phú Bình,Phu Binh,commune,734,75
26086,Phường Phú Bình,Phu Binh,ward,732,75
2332,Xã Phú Bình,Phu Binh,commune,73,8
29347,Xã Phú Cần,Phu Can,commune,846,84
24097,Xã Phú Cần,Phu Can,commune,637,64
9922,Xã Phú Cát,Phu Cat,commune,275,1
9397,Phường Phù Chẩn,Phu Chan,ward,261,27
25924,Phường Phú Chánh,Phu Chanh,ward,723,74
12760,Xã Phú Châu,Phu Chau,commune,340,34
9649,Xã Phú Châu,Phu Chau,commune,271,1
9625,Xã Phú Cường,Phu Cuong,commune,271,1
5140,Xã Phú Cường,Phu Cuong,commune,155,17
5779,Xã Phú Cường,Phu Cuong,commune,171,19
442,Xã Phú Cường,Phu Cuong,commune,16,1
25747,Phường Phú Cường,Phu Cuong,ward,718,74
28444,Xã Phú Cường,Phu Cuong,commune,820,82
26236,Xã Phú Cường,Phu Cuong,commune,736,75
30025,Xã Phú Cường,Phu Cuong,commune,871,87
12331,Xã Phú Cường,Phu Cuong,commune,323,33
19921,Xã Phú Diên,Phu Dien,commune,478,46
619,Phường Phú Diễn,Phu Dien,ward,21,1
19906,Xã Phú Dương,Phu Duong,commune,474,46
19954,Xã Phú Gia,Phu Gia,commune,478,46
18529,Xã Phú Gia,Phu Gia,commune,444,42
22747,Phường Phủ Hà,Phu Ha,ward,582,58
22921,Phường Phú Hài,Phu Hai,ward,593,60
18874,Phường Phú Hải,Phu Hai,ward,450,44
19915,Xã Phú Hải,Phu Hai,commune,478,46
19759,Phường Phú Hậu,Phu Hau,ward,474,46
30010,Xã Phú Hiệp,Phu Hiep,commune,871,87
30424,Xã Phú Hiệp,Phu Hiep,commune,888,89
7954,Xã Phú Hộ,Phu Ho,commune,228,25
19933,Xã Phú Hồ,Phu Ho,commune,478,46
19063,Xã Phù Hóa,Phu Hoa,commune,454,44
30685,Thị Trấn Phú Hoà,Phu Hoa,town,894,89
22319,Thị Trấn Phú Hoà,Phu Hoa,town,563,54
25750,Phường Phú Hòa,Phu Hoa,ward,718,74
26221,Xã Phú Hòa,Phu Hoa,commune,736,75
23722,Thị Trấn Phú Hòa,Phu Hoa,town,627,64
9505,Xã Phú Hòa,Phu Hoa,commune,264,27
27517,Xã Phú Hòa Đông,Phu Hoa Dong,commune,783,79
26485,Xã Phú Hội,Phu Hoi,commune,742,75
30355,Xã Phú Hội,Phu Hoi,commune,886,89
24982,Xã Phú Hội,Phu Hoi,commune,678,68
19786,Phường Phú Hội,Phu Hoi,ward,474,46
32134,Xã Phú Hưng,Phu Hung,commune,969,96
30451,Xã Phú Hưng,Phu Hung,commune,888,89
28786,Xã Phú Hưng,Phu Hung,commune,829,83
31657,Xã Phú Hữu,Phu Huu,commune,946,94
26482,Xã Phú Hữu,Phu Huu,commune,742,75
26866,Phường Phú Hữu,Phu Huu,ward,769,79
31378,Xã Phú Hữu,Phu Huu,commune,933,93
30268,Xã Phú Hựu,Phu Huu,commune,877,87
30352,Xã Phú Hữu,Phu Huu,commune,886,89
29185,Xã Phú Khánh,Phu Khanh,commune,837,83
12448,Phường Phú Khánh,Phu Khanh,ward,336,34
9379,Phường Phù Khê,Phu Khe,ward,261,27
8392,Xã Phú Khê,Phu Khe,commune,235,25
28756,Phường Phú Khương,Phu Khuong,ward,829,83
28609,Xã Phú Kiết,Phu Kiet,commune,822,82
9967,Xã Phú Kim,Phu Kim,commune,276,1
9552,Phường Phú La,Phu La,ward,268,1
8407,Xã Phú Lạc,Phu Lac,commune,235,25
5785,Xã Phú Lạc,Phu Lac,commune,171,19
22987,Xã Phú Lạc,Phu Lac,commune,595,60
5383,Xã Phú Lai,Phu Lai,commune,158,17
7987,Xã Phú Lâm,Phu Lam,commune,230,25
9322,Xã Phú Lâm,Phu Lam,commune,260,27
9568,Phường Phú Lãm,Phu Lam,ward,268,1
22240,Phường Phú Lâm,Phu Lam,ward,555,54
26155,Xã Phú Lâm,Phu Lam,commune,734,75
30421,Xã Phú Lâm,Phu Lam,commune,888,89
16624,Xã Phú Lâm,Phu Lam,commune,407,38
9277,Xã Phù Lãng,Phu Lang,commune,259,27
26134,Xã Phú Lập,Phu Lap,commune,734,75
29146,Xã Phú Lễ,Phu Le,commune,836,83
14884,Xã Phú Lệ,Phu Le,commune,385,38
11449,Phường Phù Liễn,Phu Lien,ward,307,31
400,Xã Phù Linh,Phu Linh,commune,16,1
706,Xã Phú Linh,Phu Linh,commune,30,2
448,Xã Phù Lỗ,Phu Lo,commune,16,1
8257,Xã Phú Lộc,Phu Loc,commune,233,25
29737,Xã Phú Lộc,Phu Loc,commune,860,86
26152,Xã Phú Lộc,Phu Loc,commune,734,75
31756,Thị Trấn Phú Lộc,Phu Loc,town,949,94
30379,Xã Phú Lộc,Phu Loc,commune,887,89
24355,Xã Phú Lộc,Phu Loc,commune,650,66
20107,Thị Trấn Phú Lộc,Phu Loc,town,482,46
18454,Xã Phú Lộc,Phu Loc,commune,443,42
16072,Xã Phú Lộc,Phu Loc,commune,400,38
14446,Xã Phú Lộc,Phu Loc,commune,372,37
25744,Phường Phú Lợi,Phu Loi,ward,718,74
30142,Xã Phú Lợi,Phu Loi,commune,874,87
30797,Xã Phú Lợi,Phu Loi,commune,914,91
26218,Xã Phú Lợi,Phu Loi,commune,736,75
23062,Thị Trấn Phú Long,Phu Long,town,597,60
30418,Xã Phú Long,Phu Long,commune,888,89
29089,Xã Phú Long,Phu Long,commune,835,83
30262,Xã Phú Long,Phu Long,commune,877,87
14458,Xã Phú Long,Phu Long,commune,372,37
11932,Xã Phù Long,Phu Long,commune,317,31
826,Xã Phú Lũng,Phu Lung,commune,28,2
2611,Xã Phú Lương,Phu Luong,commune,76,8
9274,Phường Phù Lương,Phu Luong,ward,259,27
9532,Xã Phú Lương,Phu Luong,commune,264,27
9571,Phường Phú Lương,Phu Luong,ward,268,1
3368,Xã Phu Luông,Phu Luong,commune,100,11
12709,Xã Phú Lương,Phu Luong,commune,340,34
19939,Xã Phú Lương,Phu Luong,commune,478,46
10429,Xã Phù Lưu,Phu Luu,commune,281,1
18493,Xã Phù Lưu,Phu Luu,commune,448,42
2392,Xã Phù Lưu,Phu Luu,commune,74,8
10477,Xã Phù Lưu Tế,Phu Luu Te,commune,282,1
5632,Xã Phủ Lý,Phu Ly,commune,168,19
26173,Xã Phú Lý,Phu Ly,commune,735,75
9940,Xã Phú Mãn,Phu Man,commune,275,1
19909,Xã Phú Mậu,Phu Mau,commune,474,46
10270,Thị Trấn Phú Minh,Phu Minh,town,280,1
445,Xã Phú Minh,Phu Minh,commune,16,1
22087,Xã Phú Mỡ,Phu Mo,commune,558,54
21730,Thị Trấn Phù Mỹ,Phu My,town,545,52
26704,Phường Phú Mỹ,Phu My,ward,754,77
27493,Phường Phú Mỹ,Phu My,ward,778,79
28336,Xã Phú Mỹ,Phu My,commune,818,82
28889,Xã Phú Mỹ,Phu My,commune,838,83
25762,Phường Phú Mỹ,Phu My,ward,718,74
30406,Thị Trấn Phú Mỹ,Phu My,town,888,89
30799,Xã Phú Mỹ,Phu My,commune,914,91
31612,Xã Phú Mỹ,Phu My,commune,944,94
32215,Xã Phú Mỹ,Phu My,commune,972,96
19927,Xã Phú Mỹ,Phu My,commune,478,46
8233,Xã Phú Mỹ,Phu My,commune,233,25
27499,Xã Phú Mỹ Hưng,Phu My Hung,commune,783,79
1003,Xã Phú Nam,Phu Nam,commune,31,2
10111,Xã Phú Nam An,Phu Nam An,commune,277,1
28219,Xã Phú Ngãi Trị,Phu Ngai Tri,commune,808,80
25267,Xã Phú Nghĩa,Phu Nghia,commune,691,70
10033,Xã Phú Nghĩa,Phu Nghia,commune,277,1
5395,Xã Phú Nghĩa,Phu Nghia,commune,159,17
14911,Xã Phú Nghiêm,Phu Nghiem,commune,385,38
26233,Xã Phú Ngọc,Phu Ngoc,commune,736,75
4663,Xã Phù Nham,Phu Nham,commune,133,15
8266,Xã Phú Nham,Phu Nham,commune,233,25
7597,Xã Phú Nhuận,Phu Nhuan,commune,219,24
2944,Xã Phú Nhuận,Phu Nhuan,commune,86,10
16249,Xã Phú Nhuận,Phu Nhuan,commune,403,38
19789,Phường Phú Nhuận,Phu Nhuan,ward,474,46
28465,Xã Phú Nhuận,Phu Nhuan,commune,820,82
